System,Optimization method,Metric,Value
SprottJ,Sparse KFs with gamma=0.1,MSE,1.8572991809468685e-07
SprottJ,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0248447850770777
SprottJ,Sparse KFs with gamma=0.1,SMAPE,0.0007693204596027
SprottJ,Sparse KFs with gamma=1.0,MSE,3.116686399701954e-08
SprottJ,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0086743866942648
SprottJ,Sparse KFs with gamma=1.0,SMAPE,0.0001838138524229
SprottJ,Sparse KFs with gamma=10.0,MSE,5.551754106949452e-08
SprottJ,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0134298932440439
SprottJ,Sparse KFs with gamma=10.0,SMAPE,0.0001191234601567
SprottJ,Trained Gaussian kernel,MSE,2.226364079235253e-07
SprottJ,Trained Gaussian kernel,Hausdorff Distance,0.020799349829822
SprottJ,Trained Gaussian kernel,SMAPE,0.000725037929571
SprottJ,Random Initialization,MSE,0.0004110228509617
SprottJ,Random Initialization,Hausdorff Distance,1.3061123653730269
SprottJ,Random Initialization,SMAPE,0.0160976179671717
SprottJ,Gaussian kernel with sigma=0.5,MSE,9.950043469077802e-08
SprottJ,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.0140803904685554
SprottJ,Gaussian kernel with sigma=0.5,SMAPE,0.000175386506716
SprottJerk,Regular KFs,MSE,7.21637098372214e-07
SprottJerk,Regular KFs,Hausdorff Distance,0.0484635440249219
SprottJerk,Regular KFs,SMAPE,0.0012532934750599
SprottJerk,Sparse KFs with gamma=0.0001,MSE,5.4774361540144616e-08
SprottJerk,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0215802218521297
SprottJerk,Sparse KFs with gamma=0.0001,SMAPE,0.0010788862228412
SprottJerk,Sparse KFs with gamma=0.001,MSE,4.4760615956424214e-08
SprottJerk,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0155874075937781
SprottJerk,Sparse KFs with gamma=0.001,SMAPE,0.0008925593023043
SprottJerk,Sparse KFs with gamma=0.01,MSE,4.057069400428273e-08
SprottJerk,Sparse KFs with gamma=0.01,Hausdorff Distance,0.013088305926697
SprottJerk,Sparse KFs with gamma=0.01,SMAPE,0.0007125617729197
SprottJerk,Sparse KFs with gamma=0.1,MSE,4.228745642149976e-07
SprottJerk,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0329138493303395
SprottJerk,Sparse KFs with gamma=0.1,SMAPE,0.0004135674639607
SprottJerk,Sparse KFs with gamma=1.0,MSE,9.787124760035937e-09
SprottJerk,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0079916281658939
SprottJerk,Sparse KFs with gamma=1.0,SMAPE,0.0002734802443568
SprottJerk,Sparse KFs with gamma=10.0,MSE,5.554634081247512e-08
SprottJerk,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0135704726111194
SprottJerk,Sparse KFs with gamma=10.0,SMAPE,0.0009315131632036
SprottJerk,Trained Gaussian kernel,MSE,1.493310862768398e-07
SprottJerk,Trained Gaussian kernel,Hausdorff Distance,0.0176360147825481
SprottJerk,Trained Gaussian kernel,SMAPE,0.0013625523560412
SprottJerk,Random Initialization,MSE,0.2845531528198856
SprottJerk,Random Initialization,Hausdorff Distance,34.15395117594764
SprottJerk,Random Initialization,SMAPE,0.1804698322701121
SprottJerk,Gaussian kernel with sigma=0.5,MSE,4.668232879928515e-05
SprottJerk,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.3399771017426423
SprottJerk,Gaussian kernel with sigma=0.5,SMAPE,0.0005352212883708
SprottK,Regular KFs,MSE,8.554559759781412e-06
SprottK,Regular KFs,Hausdorff Distance,0.1954057322320442
SprottK,Regular KFs,SMAPE,0.0030726103155169
SprottK,Sparse KFs with gamma=0.0001,MSE,4.561847853435105e-08
SprottK,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0119111183556867
SprottK,Sparse KFs with gamma=0.0001,SMAPE,0.0006752589056211
SprottK,Sparse KFs with gamma=0.001,MSE,1.8311173720854552e-08
SprottK,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0083000503232714
SprottK,Sparse KFs with gamma=0.001,SMAPE,0.0003250704146644
SprottK,Sparse KFs with gamma=0.01,MSE,4.4857238637551485e-06
SprottK,Sparse KFs with gamma=0.01,Hausdorff Distance,0.1014399423307425
SprottK,Sparse KFs with gamma=0.01,SMAPE,0.0031947264470745
SprottK,Sparse KFs with gamma=0.1,MSE,7.051327793400532e-07
SprottK,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0362245860202726
SprottK,Sparse KFs with gamma=0.1,SMAPE,0.0005496026977798
SprottK,Sparse KFs with gamma=1.0,MSE,2.0071765663027249e-07
SprottK,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0224467702368769
SprottK,Sparse KFs with gamma=1.0,SMAPE,0.0006582184560771
SprottK,Sparse KFs with gamma=10.0,MSE,1.1141743001606547e-08
SprottK,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0062830079684516
SprottK,Sparse KFs with gamma=10.0,SMAPE,0.0002241708307926
SprottK,Trained Gaussian kernel,MSE,2.8459550680979e-07
SprottK,Trained Gaussian kernel,Hausdorff Distance,0.0263411538049209
SprottK,Trained Gaussian kernel,SMAPE,0.001258353873146
SprottK,Random Initialization,MSE,12.424183237241998
SprottK,Random Initialization,Hausdorff Distance,83.21605999552372
SprottK,Random Initialization,SMAPE,0.4315940126724529
SprottK,Gaussian kernel with sigma=0.5,MSE,1.605409308757583e-05
SprottK,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.2205672312992096
SprottK,Gaussian kernel with sigma=0.5,SMAPE,0.0008844758761426
SprottL,Regular KFs,MSE,2.2541519004305904e-06
SprottL,Regular KFs,Hausdorff Distance,0.1029809654060155
SprottL,Regular KFs,SMAPE,0.0004222645095431
SprottL,Sparse KFs with gamma=0.0001,MSE,1.0709469482812864e-08
SprottL,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0089516519044719
SprottL,Sparse KFs with gamma=0.0001,SMAPE,6.486691123169296e-05
SprottL,Sparse KFs with gamma=0.001,MSE,7.329723201451828e-07
SprottL,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0700755316206266
SprottL,Sparse KFs with gamma=0.001,SMAPE,0.0002639411863315
SprottL,Sparse KFs with gamma=0.01,MSE,2.0039882594608604e-08
SprottL,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0117068781232884
SprottL,Sparse KFs with gamma=0.01,SMAPE,7.268957201604096e-05
SprottL,Sparse KFs with gamma=0.1,MSE,6.619481244500694e-08
SprottL,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0185129209953694
SprottL,Sparse KFs with gamma=0.1,SMAPE,9.161337621138484e-05
SprottL,Sparse KFs with gamma=1.0,MSE,1.0545128497051997e-08
SprottL,Sparse KFs with gamma=1.0,Hausdorff Distance,0.008947970710915
SprottL,Sparse KFs with gamma=1.0,SMAPE,6.26583261547207e-05
SprottL,Sparse KFs with gamma=10.0,MSE,9.564765115289034e-09
SprottL,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0084885495071075
SprottL,Sparse KFs with gamma=10.0,SMAPE,6.093515079707767e-05
SprottL,Trained Gaussian kernel,MSE,8.098860092223369e-07
SprottL,Trained Gaussian kernel,Hausdorff Distance,0.0507261478130617
SprottL,Trained Gaussian kernel,SMAPE,0.0004478169641106
SprottL,Random Initialization,MSE,5190.923513263383
SprottL,Random Initialization,Hausdorff Distance,753.2407239064568
SprottL,Random Initialization,SMAPE,0.500883668966429
SprottL,Gaussian kernel with sigma=0.5,MSE,1.7509082671753954e-06
SprottL,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.0743633727214329
SprottL,Gaussian kernel with sigma=0.5,SMAPE,0.0003143941320172
SprottM,Regular KFs,MSE,4.7763391975182254e-08
SprottM,Regular KFs,Hausdorff Distance,0.015233448863562
SprottM,Regular KFs,SMAPE,0.000323736660208
SprottM,Sparse KFs with gamma=0.0001,MSE,5.745357561070442e-08
SprottM,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0181726770798254
SprottM,Sparse KFs with gamma=0.0001,SMAPE,0.0002461694221112
SprottM,Sparse KFs with gamma=0.001,MSE,1.536131345749292e-07
SprottM,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0162957414888983
SprottM,Sparse KFs with gamma=0.001,SMAPE,0.0003249099060572
SprottM,Sparse KFs with gamma=0.01,MSE,9.087846061170457e-08
SprottM,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0187179794723227
SprottM,Sparse KFs with gamma=0.01,SMAPE,0.0002384206438634
SprottM,Sparse KFs with gamma=0.1,MSE,4.9334701072954225e-08
SprottM,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0110259705396518
SprottM,Sparse KFs with gamma=0.1,SMAPE,0.0002548379819517
SprottM,Sparse KFs with gamma=1.0,MSE,3.187205003055848e-07
SprottM,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0395871975346481
SprottM,Sparse KFs with gamma=1.0,SMAPE,0.0009686357891533
SprottM,Sparse KFs with gamma=10.0,MSE,2.3131068312669023e-08
SprottM,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0091202082118239
SprottM,Sparse KFs with gamma=10.0,SMAPE,0.0001545919844733
SprottM,Trained Gaussian kernel,MSE,2.634729465952142e-07
SprottM,Trained Gaussian kernel,Hausdorff Distance,0.0279885120130052
SprottM,Trained Gaussian kernel,SMAPE,0.0007440360541691
SprottM,Random Initialization,MSE,0.1108014154295387
SprottM,Random Initialization,Hausdorff Distance,22.38678281102005
SprottM,Random Initialization,SMAPE,0.1174358209982772
SprottM,Gaussian kernel with sigma=0.5,MSE,1.1883403119213157e-07
SprottM,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.01874368208004
SprottM,Gaussian kernel with sigma=0.5,SMAPE,0.0004677329216255
SprottMore,Regular KFs,MSE,0.0001221987013204
SprottMore,Regular KFs,Hausdorff Distance,0.9364682887868488
SprottMore,Regular KFs,SMAPE,0.0167284365984808
SprottMore,Sparse KFs with gamma=0.0001,MSE,1.5015495445847456e-05
SprottMore,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.3602597066489766
SprottMore,Sparse KFs with gamma=0.0001,SMAPE,0.0037782157354106
SprottMore,Sparse KFs with gamma=0.001,MSE,3.621982188864095e-05
SprottMore,Sparse KFs with gamma=0.001,Hausdorff Distance,0.5227818115946934
SprottMore,Sparse KFs with gamma=0.001,SMAPE,0.003661960647256
SprottMore,Sparse KFs with gamma=0.01,MSE,1.5859136526716685e-05
SprottMore,Sparse KFs with gamma=0.01,Hausdorff Distance,0.3736717965467201
SprottMore,Sparse KFs with gamma=0.01,SMAPE,0.0082358214115982
SprottMore,Sparse KFs with gamma=0.1,MSE,1.7404674481527387e-05
SprottMore,Sparse KFs with gamma=0.1,Hausdorff Distance,0.3912503945976577
SprottMore,Sparse KFs with gamma=0.1,SMAPE,0.0058060838368411
SprottMore,Sparse KFs with gamma=1.0,MSE,1.6462656292965857e-05
SprottMore,Sparse KFs with gamma=1.0,Hausdorff Distance,0.3783685770456659
SprottMore,Sparse KFs with gamma=1.0,SMAPE,0.006508962073286
SprottMore,Sparse KFs with gamma=10.0,MSE,1.2675219680246695e-05
SprottMore,Sparse KFs with gamma=10.0,Hausdorff Distance,0.3336883672855066
SprottMore,Sparse KFs with gamma=10.0,SMAPE,0.0041725505797374
SprottMore,Trained Gaussian kernel,MSE,6.476736724578203e-05
SprottMore,Trained Gaussian kernel,Hausdorff Distance,0.5486666878247579
SprottMore,Trained Gaussian kernel,SMAPE,0.0269745592406096
SprottMore,Random Initialization,MSE,2.433250443757172
SprottMore,Random Initialization,Hausdorff Distance,57.88027476318918
SprottMore,Random Initialization,SMAPE,0.336584811130968
SprottMore,Gaussian kernel with sigma=0.5,MSE,0.0009315515617649
SprottMore,Gaussian kernel with sigma=0.5,Hausdorff Distance,1.7383177821416878
SprottMore,Gaussian kernel with sigma=0.5,SMAPE,0.0131799377461478
SprottN,Regular KFs,MSE,6.690753364685595e-07
SprottN,Regular KFs,Hausdorff Distance,0.0477879816605139
SprottN,Regular KFs,SMAPE,0.0013196395414631
SprottN,Sparse KFs with gamma=0.0001,MSE,1.0034773528871033e-07
SprottN,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0150684158150875
SprottN,Sparse KFs with gamma=0.0001,SMAPE,0.0007396700217762
SprottN,Sparse KFs with gamma=0.001,MSE,4.511612354751877e-07
SprottN,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0350009633796955
SprottN,Sparse KFs with gamma=0.001,SMAPE,0.0004455872596167
SprottN,Sparse KFs with gamma=0.01,MSE,4.756254418788164e-09
SprottN,Sparse KFs with gamma=0.01,Hausdorff Distance,0.005188459301895
SprottN,Sparse KFs with gamma=0.01,SMAPE,0.0001308142796748
SprottN,Sparse KFs with gamma=0.1,MSE,1.272135278658812e-05
SprottN,Sparse KFs with gamma=0.1,Hausdorff Distance,0.1355336914049054
SprottN,Sparse KFs with gamma=0.1,SMAPE,0.0037090792273369
SprottN,Sparse KFs with gamma=1.0,MSE,1.6243647563286548e-08
SprottN,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0090568689181331
SprottN,Sparse KFs with gamma=1.0,SMAPE,0.0001448909307062
SprottN,Sparse KFs with gamma=10.0,MSE,1.7698601289712036e-08
SprottN,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0071111630257957
SprottN,Sparse KFs with gamma=10.0,SMAPE,0.0003031915659465
SprottN,Trained Gaussian kernel,MSE,1.2077548755973037e-07
SprottN,Trained Gaussian kernel,Hausdorff Distance,0.014606413034991
SprottN,Trained Gaussian kernel,SMAPE,0.0012106481910269
SprottN,Random Initialization,MSE,0.5372101164986051
SprottN,Random Initialization,Hausdorff Distance,42.05993293048827
SprottN,Random Initialization,SMAPE,0.2621904920785723
SprottN,Gaussian kernel with sigma=0.5,MSE,3.418881996446093e-08
SprottN,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.008135465066585
SprottN,Gaussian kernel with sigma=0.5,SMAPE,0.000265745354592
SprottO,Regular KFs,MSE,1.677122921730557e-05
SprottO,Regular KFs,Hausdorff Distance,0.2186084137033962
SprottO,Regular KFs,SMAPE,0.004302649425445
SprottO,Sparse KFs with gamma=0.0001,MSE,2.030506878633467e-07
SprottO,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0167970070353229
SprottO,Sparse KFs with gamma=0.0001,SMAPE,0.0005558912254201
SprottO,Sparse KFs with gamma=0.001,MSE,1.3655910292837735e-09
SprottO,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0025589712883759
SprottO,Sparse KFs with gamma=0.001,SMAPE,0.0001332876348066
SprottO,Sparse KFs with gamma=0.01,MSE,2.8897050551721346e-07
SprottO,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0371728807840934
SprottO,Sparse KFs with gamma=0.01,SMAPE,0.0016800257019609
SprottO,Sparse KFs with gamma=0.1,MSE,4.247455278336612e-05
SprottO,Sparse KFs with gamma=0.1,Hausdorff Distance,0.32662033962929
SprottO,Sparse KFs with gamma=0.1,SMAPE,0.0103989662629753
SprottO,Sparse KFs with gamma=1.0,MSE,3.183677429187561e-07
SprottO,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0244580165679999
SprottO,Sparse KFs with gamma=1.0,SMAPE,0.0012284676447353
SprottO,Sparse KFs with gamma=10.0,MSE,3.070141303047279e-08
SprottO,Sparse KFs with gamma=10.0,Hausdorff Distance,0.01268152510663
SprottO,Sparse KFs with gamma=10.0,SMAPE,0.0004314158500897
SprottO,Trained Gaussian kernel,MSE,3.910836874885457e-07
SprottO,Trained Gaussian kernel,Hausdorff Distance,0.0285491011748039
SprottO,Trained Gaussian kernel,SMAPE,0.0011193315805696
SprottO,Random Initialization,MSE,648.5180690871715
SprottO,Random Initialization,Hausdorff Distance,856.3238947037144
SprottO,Random Initialization,SMAPE,0.5081098237553013
SprottO,Gaussian kernel with sigma=0.5,MSE,1.7337384477471104e-07
SprottO,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.0190926544820538
SprottO,Gaussian kernel with sigma=0.5,SMAPE,0.0003726467422958
SprottP,Regular KFs,MSE,6.719285976389673e-08
SprottP,Regular KFs,Hausdorff Distance,0.0183528224896322
SprottP,Regular KFs,SMAPE,0.0007888821160743
SprottP,Sparse KFs with gamma=0.0001,MSE,1.3468970242807415e-09
SprottP,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0027730741958768
SprottP,Sparse KFs with gamma=0.0001,SMAPE,0.0001343887726436
SprottP,Sparse KFs with gamma=0.001,MSE,8.051213269856975e-10
SprottP,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0022027862567243
SprottP,Sparse KFs with gamma=0.001,SMAPE,6.928673792405292e-05
SprottP,Sparse KFs with gamma=0.01,MSE,1.1590666077603564e-08
SprottP,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0079706479890805
SprottP,Sparse KFs with gamma=0.01,SMAPE,0.0002531873244896
SprottP,Sparse KFs with gamma=0.1,MSE,1.1889633644900946e-09
SprottP,Sparse KFs with gamma=0.1,Hausdorff Distance,0.00261070631769
SprottP,Sparse KFs with gamma=0.1,SMAPE,0.0001099566927194
SprottP,Sparse KFs with gamma=1.0,MSE,1.254227508223064e-09
SprottP,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0027683257583556
SprottP,Sparse KFs with gamma=1.0,SMAPE,0.0001311141322158
SprottP,Sparse KFs with gamma=10.0,MSE,1.035008264045568e-09
SprottP,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0024845716848821
SprottP,Sparse KFs with gamma=10.0,SMAPE,9.544166142495796e-05
SprottP,Trained Gaussian kernel,MSE,2.795981887182947e-07
SprottP,Trained Gaussian kernel,Hausdorff Distance,0.0231651188396965
SprottP,Trained Gaussian kernel,SMAPE,0.0013350944070133
SprottP,Random Initialization,MSE,2494.028624340836
SprottP,Random Initialization,Hausdorff Distance,810.2652343619226
SprottP,Random Initialization,SMAPE,0.504725914724062
SprottP,Gaussian kernel with sigma=0.5,MSE,5.920112227033395e-06
SprottP,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.1089515005036374
SprottP,Gaussian kernel with sigma=0.5,SMAPE,0.000470973667017
SprottQ,Regular KFs,MSE,7.238916504536195e-07
SprottQ,Regular KFs,Hausdorff Distance,0.0498352362049525
SprottQ,Regular KFs,SMAPE,0.0011926905816431
SprottQ,Sparse KFs with gamma=0.0001,MSE,1.9994605195328512e-08
SprottQ,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0075942250422787
SprottQ,Sparse KFs with gamma=0.0001,SMAPE,0.0001549041915144
SprottQ,Sparse KFs with gamma=0.001,MSE,3.443470636140116e-07
SprottQ,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0285162117164675
SprottQ,Sparse KFs with gamma=0.001,SMAPE,0.0014891644280215
SprottQ,Sparse KFs with gamma=0.01,MSE,1.4166182860837188e-07
SprottQ,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0235053846935244
SprottQ,Sparse KFs with gamma=0.01,SMAPE,0.0007581341477358
SprottQ,Sparse KFs with gamma=0.1,MSE,2.5802242213880983e-05
SprottQ,Sparse KFs with gamma=0.1,Hausdorff Distance,0.2392042215655418
SprottQ,Sparse KFs with gamma=0.1,SMAPE,0.0070474263598379
SprottQ,Sparse KFs with gamma=1.0,MSE,3.1031789293807704e-07
SprottQ,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0267186382714349
SprottQ,Sparse KFs with gamma=1.0,SMAPE,0.0011714005457059
SprottQ,Sparse KFs with gamma=10.0,MSE,3.99315250126301e-08
SprottQ,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0115243733772741
SprottQ,Sparse KFs with gamma=10.0,SMAPE,0.0005404557098585
SprottQ,Trained Gaussian kernel,MSE,3.252939679402801e-07
SprottQ,Trained Gaussian kernel,Hausdorff Distance,0.0245308089414929
SprottQ,Trained Gaussian kernel,SMAPE,0.0010409718385041
SprottQ,Random Initialization,MSE,0.8517427208940094
SprottQ,Random Initialization,Hausdorff Distance,37.21038778677435
SprottQ,Random Initialization,SMAPE,0.263856440803621
SprottQ,Gaussian kernel with sigma=0.5,MSE,6.476726190960235e-07
SprottQ,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.0407522717657488
SprottQ,Gaussian kernel with sigma=0.5,SMAPE,0.0005408213451389
SprottR,Regular KFs,MSE,4.351893189548618e-06
SprottR,Regular KFs,Hausdorff Distance,0.1527586804833271
SprottR,Regular KFs,SMAPE,0.0014950566101268
SprottR,Sparse KFs with gamma=0.0001,MSE,5.192948828205447e-08
SprottR,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0169213406918327
SprottR,Sparse KFs with gamma=0.0001,SMAPE,0.0010561273584972
SprottR,Sparse KFs with gamma=0.001,MSE,4.236409215713335e-08
SprottR,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0157692198710322
SprottR,Sparse KFs with gamma=0.001,SMAPE,0.0007830146090259
SprottR,Sparse KFs with gamma=0.01,MSE,1.0375128891948813e-07
SprottR,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0259908833909527
SprottR,Sparse KFs with gamma=0.01,SMAPE,0.0002919528495711
SprottR,Sparse KFs with gamma=0.1,MSE,2.7405508942561905e-08
SprottR,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0110833447511005
SprottR,Sparse KFs with gamma=0.1,SMAPE,0.0007344641061889
SprottR,Sparse KFs with gamma=1.0,MSE,3.578074987306759e-09
SprottR,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0051339052320013
SprottR,Sparse KFs with gamma=1.0,SMAPE,0.0001494082922602
SprottR,Sparse KFs with gamma=10.0,MSE,2.049012599407587e-07
SprottR,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0279996132988159
SprottR,Sparse KFs with gamma=10.0,SMAPE,0.0020977089996297
SprottR,Trained Gaussian kernel,MSE,2.909092875540849e-06
SprottR,Trained Gaussian kernel,Hausdorff Distance,0.079439300334271
SprottR,Trained Gaussian kernel,SMAPE,0.0011932108769864
SprottR,Random Initialization,MSE,0.0538416141411131
SprottR,Random Initialization,Hausdorff Distance,14.980971526887238
SprottR,Random Initialization,SMAPE,0.1739524223432141
SprottR,Gaussian kernel with sigma=0.5,MSE,0.000615936385612
SprottR,Gaussian kernel with sigma=0.5,Hausdorff Distance,1.2300736750724104
SprottR,Gaussian kernel with sigma=0.5,SMAPE,0.0011817914692947
SprottS,Regular KFs,MSE,2.5828793187889844e-08
SprottS,Regular KFs,Hausdorff Distance,0.0117069352534391
SprottS,Regular KFs,SMAPE,0.0003460144022459
SprottS,Sparse KFs with gamma=0.0001,MSE,7.927553858725204e-09
SprottS,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0067069230405268
SprottS,Sparse KFs with gamma=0.0001,SMAPE,0.0001238203495296
SprottS,Sparse KFs with gamma=0.001,MSE,8.651165763879145e-07
SprottS,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0690680770718996
SprottS,Sparse KFs with gamma=0.001,SMAPE,0.001970189208391
SprottS,Sparse KFs with gamma=0.01,MSE,2.1251920239158384e-09
SprottS,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0036153589250681
SprottS,Sparse KFs with gamma=0.01,SMAPE,0.0001372822037245
SprottS,Sparse KFs with gamma=0.1,MSE,5.628065520718965e-07
SprottS,Sparse KFs with gamma=0.1,Hausdorff Distance,0.0481493967527809
SprottS,Sparse KFs with gamma=0.1,SMAPE,0.0014621923253836
SprottS,Sparse KFs with gamma=1.0,MSE,6.57944323982237e-08
SprottS,Sparse KFs with gamma=1.0,Hausdorff Distance,0.0133326062275493
SprottS,Sparse KFs with gamma=1.0,SMAPE,0.0003855109035535
SprottS,Sparse KFs with gamma=10.0,MSE,6.993476994308596e-09
SprottS,Sparse KFs with gamma=10.0,Hausdorff Distance,0.0057412490176998
SprottS,Sparse KFs with gamma=10.0,SMAPE,0.0001854446093306
SprottS,Trained Gaussian kernel,MSE,5.013323002393253e-07
SprottS,Trained Gaussian kernel,Hausdorff Distance,0.0296805931101364
SprottS,Trained Gaussian kernel,SMAPE,0.001530668083765
SprottS,Random Initialization,MSE,19.57880868314257
SprottS,Random Initialization,Hausdorff Distance,151.9898462220895
SprottS,Random Initialization,SMAPE,0.3406356862653231
SprottS,Gaussian kernel with sigma=0.5,MSE,2.774534898558823e-07
SprottS,Gaussian kernel with sigma=0.5,Hausdorff Distance,0.0214549963287334
SprottS,Gaussian kernel with sigma=0.5,SMAPE,0.0004359602698086
SprottTorus,Regular KFs,MSE,2.832796062492451e-06
SprottTorus,Regular KFs,Hausdorff Distance,0.1036263627377601
SprottTorus,Regular KFs,SMAPE,0.000304299864133
SprottTorus,Sparse KFs with gamma=0.0001,MSE,1.985588074627109e-05
SprottTorus,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.2918243412725343
SprottTorus,Sparse KFs with gamma=0.0001,SMAPE,0.000121209060004
SprottTorus,Sparse KFs with gamma=0.001,MSE,4.521853214039682e-05
SprottTorus,Sparse KFs with gamma=0.001,Hausdorff Distance,0.4651179906905298
SprottTorus,Sparse KFs with gamma=0.001,SMAPE,0.0013222336228801
SprottTorus,Sparse KFs with gamma=0.01,MSE,3.3930741202316905e-05
SprottTorus,Sparse KFs with gamma=0.01,Hausdorff Distance,0.4811138258624621
SprottTorus,Sparse KFs with gamma=0.01,SMAPE,0.0003682787707825
SprottTorus,Sparse KFs with gamma=0.1,MSE,2.330075151001634e-05
SprottTorus,Sparse KFs with gamma=0.1,Hausdorff Distance,0.3175634434790392
SprottTorus,Sparse KFs with gamma=0.1,SMAPE,0.0002896319368756
SprottTorus,Sparse KFs with gamma=1.0,MSE,5.856077455225993e-06
SprottTorus,Sparse KFs with gamma=1.0,Hausdorff Distance,0.1861088405597127
SprottTorus,Sparse KFs with gamma=1.0,SMAPE,0.0001694327345827
SprottTorus,Sparse KFs with gamma=10.0,MSE,2.0781533133718907e-05
SprottTorus,Sparse KFs with gamma=10.0,Hausdorff Distance,0.30718479607437
SprottTorus,Sparse KFs with gamma=10.0,SMAPE,0.0002678886899282
SprottTorus,Trained Gaussian kernel,MSE,0.0581898205563637
SprottTorus,Trained Gaussian kernel,Hausdorff Distance,12.987885005737086
SprottTorus,Trained Gaussian kernel,SMAPE,0.0216562943464521
SprottTorus,Random Initialization,MSE,34.30703291280828
SprottTorus,Random Initialization,Hausdorff Distance,85.72807802695908
SprottTorus,Random Initialization,SMAPE,0.2144592295672203
SprottTorus,Gaussian kernel with sigma=0.5,MSE,0.0709576911876374
SprottTorus,Gaussian kernel with sigma=0.5,Hausdorff Distance,13.580129543403858
SprottTorus,Gaussian kernel with sigma=0.5,SMAPE,0.0184397696331089
StickSlipOscillator,Regular KFs,MSE,3.189315773237405e-05
StickSlipOscillator,Regular KFs,Hausdorff Distance,0.3292259187744514
StickSlipOscillator,Regular KFs,SMAPE,0.0040813510563477
StickSlipOscillator,Sparse KFs with gamma=0.0001,MSE,5.3418310151954027e-08
StickSlipOscillator,Sparse KFs with gamma=0.0001,Hausdorff Distance,0.0214054598790652
StickSlipOscillator,Sparse KFs with gamma=0.0001,SMAPE,0.000703339903104
StickSlipOscillator,Sparse KFs with gamma=0.001,MSE,4.3292529128638154e-08
StickSlipOscillator,Sparse KFs with gamma=0.001,Hausdorff Distance,0.0181142506065536
StickSlipOscillator,Sparse KFs with gamma=0.001,SMAPE,0.0003806910868845
StickSlipOscillator,Sparse KFs with gamma=0.01,MSE,6.206014500274997e-09
StickSlipOscillator,Sparse KFs with gamma=0.01,Hausdorff Distance,0.0073678164735115
